video_id,source_video_id,manipulation_type,binary_label,split,video_path
417_496,496,nt,1,train,NeuralTextures/417_496.mp4
700,700,real,0,train,original/700.mp4
813,813,real,0,train,original/813.mp4
700_813,813,nt,1,train,NeuralTextures/700_813.mp4
813_700,700,nt,1,train,NeuralTextures/813_700.mp4
756,756,real,0,train,original/756.mp4
503,503,real,0,train,original/503.mp4
756_503,503,nt,1,train,NeuralTextures/756_503.mp4
503_756,756,nt,1,train,NeuralTextures/503_756.mp4
213,213,real,0,train,original/213.mp4
083,083,real,0,train,original/083.mp4
213_083,083,nt,1,train,NeuralTextures/213_083.mp4
083_213,213,nt,1,train,NeuralTextures/083_213.mp4
039,039,real,0,train,original/039.mp4
058,058,real,0,train,original/058.mp4
039_058,058,nt,1,train,NeuralTextures/039_058.mp4
058_039,039,nt,1,train,NeuralTextures/058_039.mp4
781,781,real,0,train,original/781.mp4
806,806,real,0,train,original/806.mp4
781_806,806,nt,1,train,NeuralTextures/781_806.mp4
806_781,781,nt,1,train,NeuralTextures/806_781.mp4
620,620,real,0,train,original/620.mp4
619,619,real,0,train,original/619.mp4
620_619,619,nt,1,train,NeuralTextures/620_619.mp4
619_620,620,nt,1,train,NeuralTextures/619_620.mp4
351,351,real,0,train,original/351.mp4
346,346,real,0,train,original/346.mp4
351_346,346,nt,1,train,NeuralTextures/351_346.mp4
346_351,351,nt,1,train,NeuralTextures/346_351.mp4
959,959,real,0,train,original/959.mp4
957,957,real,0,train,original/957.mp4
959_957,957,nt,1,train,NeuralTextures/959_957.mp4
957_959,959,nt,1,train,NeuralTextures/957_959.mp4
264,264,real,0,train,original/264.mp4
271,271,real,0,train,original/271.mp4
264_271,271,nt,1,train,NeuralTextures/264_271.mp4
271_264,264,nt,1,train,NeuralTextures/271_264.mp4
006,006,real,0,train,original/006.mp4
002,002,real,0,train,original/002.mp4
006_002,002,nt,1,train,NeuralTextures/006_002.mp4
002_006,006,nt,1,train,NeuralTextures/002_006.mp4
391,391,real,0,train,original/391.mp4
406,406,real,0,train,original/406.mp4
391_406,406,nt,1,train,NeuralTextures/391_406.mp4
406_391,391,nt,1,train,NeuralTextures/406_391.mp4
631,631,real,0,train,original/631.mp4
551,551,real,0,train,original/551.mp4
631_551,551,nt,1,train,NeuralTextures/631_551.mp4
551_631,631,nt,1,train,NeuralTextures/551_631.mp4
501,501,real,0,train,original/501.mp4
326,326,real,0,train,original/326.mp4
501_326,326,nt,1,train,NeuralTextures/501_326.mp4
326_501,501,nt,1,train,NeuralTextures/326_501.mp4
412,412,real,0,train,original/412.mp4
274,274,real,0,train,original/274.mp4
412_274,274,nt,1,train,NeuralTextures/412_274.mp4
274_412,412,nt,1,train,NeuralTextures/274_412.mp4
641,641,real,0,train,original/641.mp4
662,662,real,0,train,original/662.mp4
641_662,662,nt,1,train,NeuralTextures/641_662.mp4
662_641,641,nt,1,train,NeuralTextures/662_641.mp4
111,111,real,0,train,original/111.mp4
094,094,real,0,train,original/094.mp4
111_094,094,nt,1,train,NeuralTextures/111_094.mp4
094_111,111,nt,1,train,NeuralTextures/094_111.mp4
166,166,real,0,train,original/166.mp4
167,167,real,0,train,original/167.mp4
166_167,167,nt,1,train,NeuralTextures/166_167.mp4
167_166,166,nt,1,train,NeuralTextures/167_166.mp4
130,130,real,0,train,original/130.mp4
139,139,real,0,train,original/139.mp4
130_139,139,nt,1,train,NeuralTextures/130_139.mp4
139_130,130,nt,1,train,NeuralTextures/139_130.mp4
938,938,real,0,train,original/938.mp4
987,987,real,0,train,original/987.mp4
938_987,987,nt,1,train,NeuralTextures/938_987.mp4
987_938,938,nt,1,train,NeuralTextures/987_938.mp4
055,055,real,0,train,original/055.mp4
147,147,real,0,train,original/147.mp4
055_147,147,nt,1,train,NeuralTextures/055_147.mp4
147_055,055,nt,1,train,NeuralTextures/147_055.mp4
990,990,real,0,train,original/990.mp4
008,008,real,0,train,original/008.mp4
990_008,008,nt,1,train,NeuralTextures/990_008.mp4
008_990,990,nt,1,train,NeuralTextures/008_990.mp4
013,013,real,0,train,original/013.mp4
883,883,real,0,train,original/883.mp4
013_883,883,nt,1,train,NeuralTextures/013_883.mp4
883_013,013,nt,1,train,NeuralTextures/883_013.mp4
614,614,real,0,train,original/614.mp4
616,616,real,0,train,original/616.mp4
614_616,616,nt,1,train,NeuralTextures/614_616.mp4
616_614,614,nt,1,train,NeuralTextures/616_614.mp4
772,772,real,0,train,original/772.mp4
708,708,real,0,train,original/708.mp4
772_708,708,nt,1,train,NeuralTextures/772_708.mp4
708_772,772,nt,1,train,NeuralTextures/708_772.mp4
840,840,real,0,train,original/840.mp4
800,800,real,0,train,original/800.mp4
840_800,800,nt,1,train,NeuralTextures/840_800.mp4
800_840,840,nt,1,train,NeuralTextures/800_840.mp4
415,415,real,0,train,original/415.mp4
484,484,real,0,train,original/484.mp4
415_484,484,nt,1,train,NeuralTextures/415_484.mp4
484_415,415,nt,1,train,NeuralTextures/484_415.mp4
287,287,real,0,train,original/287.mp4
426,426,real,0,train,original/426.mp4
287_426,426,nt,1,train,NeuralTextures/287_426.mp4
426_287,287,nt,1,train,NeuralTextures/426_287.mp4
680,680,real,0,train,original/680.mp4
486,486,real,0,train,original/486.mp4
680_486,486,nt,1,train,NeuralTextures/680_486.mp4
486_680,680,nt,1,train,NeuralTextures/486_680.mp4
057,057,real,0,train,original/057.mp4
070,070,real,0,train,original/070.mp4
057_070,070,nt,1,train,NeuralTextures/057_070.mp4
070_057,057,nt,1,train,NeuralTextures/070_057.mp4
590,590,real,0,train,original/590.mp4
034,034,real,0,train,original/034.mp4
590_034,034,nt,1,train,NeuralTextures/590_034.mp4
034_590,590,nt,1,train,NeuralTextures/034_590.mp4
194,194,real,0,train,original/194.mp4
235,235,real,0,train,original/235.mp4
194_235,235,nt,1,train,NeuralTextures/194_235.mp4
235_194,194,nt,1,train,NeuralTextures/235_194.mp4
291,291,real,0,train,original/291.mp4
874,874,real,0,train,original/874.mp4
291_874,874,nt,1,train,NeuralTextures/291_874.mp4
874_291,291,nt,1,train,NeuralTextures/874_291.mp4
902,902,real,0,train,original/902.mp4
901,901,real,0,train,original/901.mp4
902_901,901,nt,1,train,NeuralTextures/902_901.mp4
901_902,902,nt,1,train,NeuralTextures/901_902.mp4
343,343,real,0,train,original/343.mp4
363,363,real,0,train,original/363.mp4
343_363,363,nt,1,train,NeuralTextures/343_363.mp4
363_343,343,nt,1,train,NeuralTextures/363_343.mp4
279,279,real,0,train,original/279.mp4
298,298,real,0,train,original/298.mp4
279_298,298,nt,1,train,NeuralTextures/279_298.mp4
298_279,279,nt,1,train,NeuralTextures/298_279.mp4
393,393,real,0,train,original/393.mp4
405,405,real,0,train,original/405.mp4
393_405,405,nt,1,train,NeuralTextures/393_405.mp4
405_393,393,nt,1,train,NeuralTextures/405_393.mp4
674,674,real,0,train,original/674.mp4
744,744,real,0,train,original/744.mp4
674_744,744,nt,1,train,NeuralTextures/674_744.mp4
744_674,674,nt,1,train,NeuralTextures/744_674.mp4
244,244,real,0,train,original/244.mp4
822,822,real,0,train,original/822.mp4
244_822,822,nt,1,train,NeuralTextures/244_822.mp4
822_244,244,nt,1,train,NeuralTextures/822_244.mp4
133,133,real,0,train,original/133.mp4
148,148,real,0,train,original/148.mp4
133_148,148,nt,1,train,NeuralTextures/133_148.mp4
148_133,133,nt,1,train,NeuralTextures/148_133.mp4
636,636,real,0,train,original/636.mp4
578,578,real,0,train,original/578.mp4
636_578,578,nt,1,train,NeuralTextures/636_578.mp4
578_636,636,nt,1,train,NeuralTextures/578_636.mp4
637,637,real,0,train,original/637.mp4
427,427,real,0,train,original/427.mp4
637_427,427,nt,1,train,NeuralTextures/637_427.mp4
427_637,637,nt,1,train,NeuralTextures/427_637.mp4
041,041,real,0,train,original/041.mp4
063,063,real,0,train,original/063.mp4
041_063,063,nt,1,train,NeuralTextures/041_063.mp4
063_041,041,nt,1,train,NeuralTextures/063_041.mp4
869,869,real,0,train,original/869.mp4
780,780,real,0,train,original/780.mp4
869_780,780,nt,1,train,NeuralTextures/869_780.mp4
780_869,869,nt,1,train,NeuralTextures/780_869.mp4
733,733,real,0,train,original/733.mp4
935,935,real,0,train,original/935.mp4
733_935,935,nt,1,train,NeuralTextures/733_935.mp4
935_733,733,nt,1,train,NeuralTextures/935_733.mp4
259,259,real,0,train,original/259.mp4
345,345,real,0,train,original/345.mp4
259_345,345,nt,1,train,NeuralTextures/259_345.mp4
345_259,259,nt,1,train,NeuralTextures/345_259.mp4
069,069,real,0,train,original/069.mp4
961,961,real,0,train,original/961.mp4
069_961,961,nt,1,train,NeuralTextures/069_961.mp4
961_069,069,nt,1,train,NeuralTextures/961_069.mp4
783,783,real,0,train,original/783.mp4
916,916,real,0,train,original/916.mp4
783_916,916,nt,1,train,NeuralTextures/783_916.mp4
916_783,783,nt,1,train,NeuralTextures/916_783.mp4
191,191,real,0,train,original/191.mp4
188,188,real,0,train,original/188.mp4
191_188,188,nt,1,train,NeuralTextures/191_188.mp4
188_191,191,nt,1,train,NeuralTextures/188_191.mp4
526,526,real,0,train,original/526.mp4
436,436,real,0,train,original/436.mp4
526_436,436,nt,1,train,NeuralTextures/526_436.mp4
436_526,526,nt,1,train,NeuralTextures/436_526.mp4
123,123,real,0,train,original/123.mp4
119,119,real,0,train,original/119.mp4
123_119,119,nt,1,train,NeuralTextures/123_119.mp4
119_123,123,nt,1,train,NeuralTextures/119_123.mp4
207,207,real,0,train,original/207.mp4
908,908,real,0,train,original/908.mp4
207_908,908,nt,1,train,NeuralTextures/207_908.mp4
908_207,207,nt,1,train,NeuralTextures/908_207.mp4
796,796,real,0,train,original/796.mp4
740,740,real,0,train,original/740.mp4
796_740,740,nt,1,train,NeuralTextures/796_740.mp4
740_796,796,nt,1,train,NeuralTextures/740_796.mp4
815,815,real,0,train,original/815.mp4
730,730,real,0,train,original/730.mp4
815_730,730,nt,1,train,NeuralTextures/815_730.mp4
730_815,815,nt,1,train,NeuralTextures/730_815.mp4
173,173,real,0,train,original/173.mp4
171,171,real,0,train,original/171.mp4
173_171,171,nt,1,train,NeuralTextures/173_171.mp4
171_173,173,nt,1,train,NeuralTextures/171_173.mp4
383,383,real,0,train,original/383.mp4
353,353,real,0,train,original/353.mp4
383_353,353,nt,1,train,NeuralTextures/383_353.mp4
353_383,383,nt,1,train,NeuralTextures/353_383.mp4
458,458,real,0,train,original/458.mp4
722,722,real,0,train,original/722.mp4
458_722,722,nt,1,train,NeuralTextures/458_722.mp4
722_458,458,nt,1,train,NeuralTextures/722_458.mp4
533,533,real,0,train,original/533.mp4
450,450,real,0,train,original/450.mp4
533_450,450,nt,1,train,NeuralTextures/533_450.mp4
450_533,533,nt,1,train,NeuralTextures/450_533.mp4
618,618,real,0,train,original/618.mp4
629,629,real,0,train,original/629.mp4
618_629,629,nt,1,train,NeuralTextures/618_629.mp4
629_618,618,nt,1,train,NeuralTextures/629_618.mp4
646,646,real,0,train,original/646.mp4
643,643,real,0,train,original/643.mp4
646_643,643,nt,1,train,NeuralTextures/646_643.mp4
643_646,646,nt,1,train,NeuralTextures/643_646.mp4
531,531,real,0,train,original/531.mp4
549,549,real,0,train,original/549.mp4
531_549,549,nt,1,train,NeuralTextures/531_549.mp4
549_531,531,nt,1,train,NeuralTextures/549_531.mp4
428,428,real,0,train,original/428.mp4
466,466,real,0,train,original/466.mp4
428_466,466,nt,1,train,NeuralTextures/428_466.mp4
466_428,428,nt,1,train,NeuralTextures/466_428.mp4
859,859,real,0,train,original/859.mp4
843,843,real,0,train,original/843.mp4
859_843,843,nt,1,train,NeuralTextures/859_843.mp4
843_859,859,nt,1,train,NeuralTextures/843_859.mp4
692,692,real,0,train,original/692.mp4
610,610,real,0,train,original/610.mp4
692_610,610,nt,1,train,NeuralTextures/692_610.mp4
610_692,692,nt,1,train,NeuralTextures/610_692.mp4
